a_id,b_id,count_south,south_consistency
49,37,164.96714932126687,0.0725998437162262
72,35,164.902262443439,0.015610177896915678
19,72,164.6766515837103,-0.025352942490942058
51,14,164.43384615384613,0.0002946731794443247
14,35,164.4088687782804,-0.008432093743392112
22,39,164.33981900452468,-0.025981051944590095
69,53,164.3346606334841,-0.02581515542246047
54,100,164.2793665158371,0.01780656488030974
75,38,164.0672398190045,0.041352032458092755
63,4,163.95149321266962,0.04655757016182055
55,6,163.81158371040738,0.00022713754263418
37,55,163.7080542986424,0.0027650787894647516
78,14,163.49239819004532,-0.014428510022736898
15,7,163.4747511312217,0.00907638016919517
11,11,163.46570135746592,0.037921189423773205
38,39,163.3885972850677,-0.043362746028553625
76,3,163.37511312217194,0.03411992062136921
22,72,163.3718552036201,0.001592681795236124
68,66,163.34778280542974,0.009264474497054451
13,35,163.3219909502261,0.05405554193948142
12,40,163.2952941176471,0.009273899717313148
47,15,163.2847963800905,0.021265242855550204
47,4,163.1495022624435,0.04565056854325325
75,13,163.13429864253396,0.0380303797611565
34,86,163.01764705882357,0.07037731746549146
73,9,162.9858823529411,0.07194428435803428
4,25,162.96642533936637,0.020271312406567592
17,7,162.96606334841618,-0.0030095527322454903
85,80,162.93185520362,0.015007701952574191
9,13,162.76814479638,0.01994610255456124
43,39,162.70090497737542,-0.03314583581481013
19,25,162.62389140271515,0.0982193965135878
40,44,162.60995475113114,0.03120828829280211
26,62,162.54561085972855,-0.04486836135140369
15,1,162.48271493212675,-0.07355796812858365
70,80,162.34624434389147,0.08745368325515537
5,15,162.27710407239817,-0.052989873013516965
37,38,162.1831674208144,0.03746891601609101
63,34,162.1740271493212,0.05437952124912101
39,31,162.1185520361991,-0.011358250308662238
9,33,162.07855203619908,0.025653730451711047
69,42,162.07837104072374,0.11960157647234917
24,54,161.97574660633478,0.017089762626045963
54,38,161.91466063348432,-0.010420307152536367
78,34,161.86968325791852,-0.013705738137620799
77,72,161.73828054298622,0.0474530047316215
76,56,161.65918552036206,0.03613292026192956
17,27,161.57303167420812,0.007273479066225755
75,9,161.539819004525,0.03836769787884566
11,8,161.4878733031673,0.033063040558692844
14,22,161.42307692307716,0.02753915505557556
9,51,161.372036199095,0.055814321797461985
55,65,161.14895927601808,0.048527212366663804
92,100,161.0707692307692,0.1143033423627552
5,37,161.02307692307687,0.019793916339966265
92,55,160.8925791855204,0.051910853575366456
92,18,160.85583710407244,0.08837322299010594
64,85,160.84298642533923,0.06470691199409885
92,4,160.713665158371,0.019823384251022265
31,15,160.64660633484147,0.00879181765710455
75,94,160.64081447963795,0.02116319053034514
9,38,160.58244343891403,0.020951746126199974
46,48,160.56877828054294,0.07276634319737486
6,6,160.54932126696846,0.05355985105430704
19,76,160.5224434389139,-0.053705301377076006
39,77,160.3959276018101,-0.0037716760419424177
14,32,160.32914027149332,-0.03681763769408308
4,89,160.2932126696833,0.06420302063631393
98,41,160.26705882352942,0.08535275188034742
73,66,160.17583710407234,0.054513577622231
81,15,160.00714932126706,0.01483253145007022
58,72,159.9659728506787,0.045968961571357984
80,76,159.86361990950218,-0.04514739704868632
68,34,159.81981900452487,-0.03550954213230899
67,40,159.73230769230767,0.006486471487089706
54,9,159.69429864253382,-0.013107803541569148
54,18,159.65628959276026,-0.011326310083218598
43,9,159.63022624434367,0.04166403782497644
93,39,159.5672398190044,0.005885714304706091
65,54,159.5013574660633,0.016784174550161825
62,10,159.40841628959288,0.012224555899096013
51,4,159.38162895927616,-0.010626310240418765
10,1,159.2417194570135,0.03339031303926014
66,100,159.23076923076928,0.04073027067452761
32,43,159.079819004525,0.07735678638559958
78,55,159.0658823529412,0.00705196973075914
45,34,158.9446153846154,0.014367560644367625
78,72,158.89239819004538,-0.0072131427295811365
8,14,158.84497737556563,-0.041454252308529664
73,94,158.78488687782797,0.052167521286835224
76,27,158.77031674208123,0.01993524735072298
54,93,158.75719457013562,0.05040240664471487
73,72,158.73031674208138,0.019867158884634036
15,61,158.61864253393662,-0.08496022788295525
1,40,158.57239819004525,-0.07421326902702435
69,9,158.55556561085973,-0.023804398139920187
39,49,158.48579185520362,-0.005719658260526769
69,52,158.43212669683234,0.09432740032306802
8,34,158.10742081447955,-0.040105850819592
60,17,158.08162895927603,-0.023899987153490235
4,17,157.98751131221732,-0.1366027752739319
77,53,157.8583710407242,0.08712530917770273
72,11,157.79809954751124,-0.0029253674866873687
25,4,157.7756561085973,0.007745540512201769
66,26,157.67285067873289,-0.06548700753273931
33,40,157.648778280543,-0.056289087886510034
19,17,157.64533936651574,-0.058905756774535176
4,11,157.5454298642534,-0.04893448140646515
4,86,157.5441628959275,0.029410673446308464
80,13,157.50751131221728,0.02576603353350716
17,12,157.47131221719445,-0.05554936742176851
18,54,157.38895927601808,-0.002509961053798325
92,33,157.30914027149302,0.08839922193766836
22,14,157.28506787330312,-0.013341684455277949
34,92,157.2700452488688,0.038124938358659016
83,39,157.26217194570134,0.021578045933111918
98,4,157.06778280542974,-0.044048262178617806
11,83,157.04515837104074,0.07672248354128554
68,76,157.04307692307708,-0.054233264266733125
14,91,156.88778280542985,0.027910680985844535
19,94,156.79963800904977,0.0012809234016634907
91,86,156.77592760180994,0.19632255878713775
85,48,156.75248868778283,0.023310542817235543
5,26,156.72009049773752,-0.043506659426885246
39,19,156.70814479638,-0.0511037922581077
15,50,156.64452488687783,0.006462928804200034
39,41,156.3864253393664,-0.015717148071662492
85,9,156.3836199095024,0.006776235763250882
60,34,156.32515837104066,-0.005234766457127255
69,84,156.22072398190053,0.10132382085194978
1,72,156.09628959276012,-0.0399034745764328
85,4,155.93466063348424,-0.0599535886101977
16,13,155.90461538461534,0.05914875988875571
49,55,155.84208144796384,0.04830442947756749
51,6,155.8314932126697,0.06370571999217159
45,39,155.79945701357457,-0.007476219821481286
15,91,155.7978280542986,-0.051447711096279145
45,15,155.75936651583712,-0.021496616535498128
55,76,155.7571040723982,-0.09020226724508344
12,34,155.70371040723973,0.031054511153991292
6,48,155.70271493212678,0.055492212060587194
39,5,155.63900452488673,-0.03080148116113994
18,9,155.61683257918563,0.03313372058626612
94,26,155.59864253393656,-0.0592193843539258
44,54,155.46054298642534,0.05956859746293096
55,5,155.44515837104055,0.02935986623304149
70,66,155.22642533936667,0.06320478701813308
69,5,155.2165610859727,0.019556216694356043
94,46,155.2085972850679,0.014534540982207302
72,85,155.09936651583712,0.001872607977732798
4,48,155.07972850678738,-0.045078484269896996
68,6,155.03809954751137,0.028849518118892692
97,72,155.02443438914028,0.015890113615798392
5,38,154.70316742081434,0.033481309703468506
76,7,154.69601809954742,0.005615444826077818
14,65,154.67475113122168,0.02112257781871011
23,55,154.54506787330317,0.04257547304476478
88,8,154.42262443438915,0.0656435240678343
34,89,154.3668778280543,0.09613899739926399
60,14,154.31303167420802,-0.008601238044312353
14,48,154.27104072398183,-0.023459322427990592
94,100,154.15819004524897,0.04450676840703158
34,66,154.0584615384615,-0.04061734558627305
62,24,154.0531221719456,0.022347594760378127
13,80,154.0446153846153,0.0263428709429633
13,68,153.73674208144806,0.05687716861286176
49,98,153.7008144796381,0.06897794653852635
14,86,153.67900452488686,0.04862303528077568
19,35,153.67402714932126,0.03926164153488793
51,35,153.64235294117628,0.07531265413378233
11,55,153.58180995475118,-0.014731781332921207
4,67,153.54814479637992,0.023508585559427957
34,17,153.53357466063343,-0.10289305534098092
73,54,153.5252488687781,0.0275748937096768
8,62,153.3575565610861,0.06850503728393359
51,24,153.22841628959284,0.05736762658653694
87,39,153.10235294117638,-0.001831213701153626
22,26,153.02171945701357,-0.034736283894639695
13,33,152.99402714932108,0.026813494424167392
10,94,152.9600904977376,-0.026806097923465066
46,34,152.80099547511318,-0.006774570704926
24,24,152.7943891402715,0.053334522872960324
34,53,152.70090497737547,-0.0325037663386575
43,33,152.70018099547502,0.04093250759774605
80,80,152.66416289592757,0.02692070720036357
100,94,152.6538461538462,0.04315320145417983
61,61,152.5434389140272,0.14778487641097854
54,1,152.4701357466063,0.020483074967536194
37,4,152.21185520361985,-0.03747909132715666
10,93,152.14579185520358,0.05288264367668585
33,92,152.12162895927582,0.08519113782776189
52,8,152.10524886877832,0.0957418211344535
16,46,152.09294117647062,0.0542796487869838
25,72,152.01312217194575,0.02106292050558282
92,38,152.01131221719447,0.08049583754168503
67,15,151.95176470588243,-0.005424213476996553
62,83,151.9238914027151,0.06852114848740724
65,15,151.71203619909485,-0.042742909446366675
100,91,151.63276018099555,0.12420457016560545
97,53,151.6107692307692,0.05570330825530714
48,69,151.56606334841632,0.04882079615527689
54,66,151.54642533936658,-0.03426888044616843
26,90,151.53755656108592,0.012400984560451052
48,54,151.52461538461532,-0.0061645137195981406
40,90,151.50932126696839,0.022606358136034174
77,4,151.44099547511308,0.02176792079775782
44,15,151.4328506787329,0.0027400437683592327
38,53,151.41257918552031,0.018605513085837695
22,54,151.12687782805438,0.004167283243932927
64,10,151.08371040723998,0.03171806708262865
1,4,150.9292307692308,-0.06132543167037149
54,8,150.8983710407242,-0.012360643719482957
22,66,150.8893212669684,0.025669853545235093
45,72,150.7748416289591,0.01672728513720447
81,76,150.73176470588243,0.02445985496798948
9,80,150.71828054298638,0.0157048067850893
19,38,150.70144796380094,0.014149089979836573
26,63,150.66995475113126,-0.009045149059986773
37,86,150.6153846153847,0.11599765663051578
76,99,150.43909502262431,0.05670166175550755
69,68,150.3660633484163,0.00423042410002892
62,11,150.3304977375565,0.023775466593602197
75,55,150.28588235294126,-0.004750534121597275
15,42,150.27013574660626,0.01884218088554876
14,13,150.21194570135745,-0.044180381124116215
67,14,150.10624434389132,0.02462997252354682
93,14,150.03230769230754,0.0162206322144912
23,54,150.02235294117648,0.03657318538947779
65,18,149.99864253393653,0.048128329923167325
10,9,149.92624434389143,-0.0126772974246307
66,73,149.6705882352941,0.06659881362036746
4,73,149.6542986425339,-0.004510474423075289
27,66,149.4266968325791,0.08649619417250998
12,72,149.40588235294118,0.03468382073974682
52,40,149.23638009049768,0.0018482509162501093
4,60,149.2098642533936,0.004993169424956085
60,4,149.20506787330302,-0.019688863278373287
94,9,149.12552036199102,0.013158221485978764
1,60,149.0799999999999,0.07388326461662814
66,85,148.95149321266962,0.022702249537020033
17,63,148.8497737556559,-0.034523905074661736
97,80,148.83402714932146,0.06283415979020174
51,26,148.7993665158371,-0.029482194888819816
23,38,148.7787330316742,0.0734200799007197
73,80,148.7518552036201,0.06392799641676326
5,55,148.7445248868778,-0.00667402413563534
92,61,148.73067873303168,0.10674694443770076
39,92,148.67176470588225,-0.020692296014525255
44,40,148.64380090497738,0.006625053009948201
93,40,148.39692307692306,-0.010448956329074112
90,37,148.34045248868782,0.09382325803500599
60,72,148.3314932126697,-0.002727246279755499
88,21,148.2639819004524,0.20580497840285736
70,54,148.25945701357472,0.035899020223214576
66,93,148.07855203619897,0.06833421640851342
87,54,148.05013574660617,0.03382934515532766
24,53,148.0239819004524,0.03717141088843294
43,100,147.91927601809962,0.05975774889865483
37,40,147.81764705882347,-0.05890913994017857
46,54,147.80262443438932,0.009573193619148965
8,53,147.77140271493215,0.003247673511979498
41,4,147.6996380090497,-0.007514426290293612
93,53,147.55692307692306,0.0669857651991753
24,72,147.22343891402718,-0.00578013072871076
48,34,147.21692307692297,-0.029656041972472947
50,10,147.17411764705884,0.08728171309419913
13,94,147.03791855203625,0.0011018178769036445
39,61,147.00497737556552,-0.05268159500856193
26,27,146.99556561085967,0.0202816881488534
43,54,146.94552036199096,-0.005046671463005878
32,34,146.81457013574655,-0.016189227661035085
14,23,146.80570135746603,0.013840882149750556
13,75,146.79583710407238,0.042785455673344304
97,54,146.5754751131221,0.02090013299410828
55,26,146.4786425339367,-0.10005962603010685
39,67,146.4651583710407,0.0023409939506978876
55,23,146.42099547511302,0.03578287682953532
93,72,146.16678733031662,0.02355175058434691
9,11,146.1594570135747,0.01930534914561902
40,27,145.95203619909492,0.029623048025573327
8,13,145.90678733031672,0.0062883049700337805
45,13,145.89402714932126,0.05962415676162659
24,76,145.8914932126697,-0.031981557408094524
62,51,145.86696832579167,0.04459855822504309
40,7,145.80841628959269,0.018353917474776486
75,66,145.77710407239815,0.010942053223773176
44,39,145.75764705882352,0.012188679277947617
4,12,145.7566515837103,0.003424863872560018
68,4,145.6984615384616,-0.05488471538666574
19,8,145.57556561085968,0.016226013559473562
53,59,145.56090497737563,0.06719394909536253
39,45,145.5373755656107,-0.0007867165335281465
68,19,145.49022624434386,0.03536314124353382
65,58,145.4407239819007,0.11269859250856695
9,85,145.41384615384618,0.025454929901979045
1,80,145.23936651583705,0.0036887644363158283
26,42,145.20932126696826,0.02725416067890534
26,98,145.06045248868767,-0.12400254656663683
14,92,145.05375565610856,0.014109402626612082
1,14,145.00108597285066,-0.0584879145128531
96,80,144.97484162895947,0.09016494939068197
94,85,144.82135746606338,0.02702247445490714
17,81,144.8099547511311,0.010333930598707977
25,39,144.76171945701344,-0.012564217706282022
62,15,144.70506787330316,-0.08125053439420983
15,96,144.69248868778283,0.03643789913083188
52,54,144.667963800905,0.04552687605605912
87,10,144.65339366515832,0.059883747691076995
18,15,144.5486877828053,-0.06563452769306415
22,94,144.5327601809956,0.01930708985008801
76,98,144.44669683257916,-0.13386754954374905
14,78,144.41375565610872,0.018231208708200476
61,55,144.3647058823529,0.07626107381687824
75,80,144.35321266968327,0.02819976661206879
9,66,144.340633484163,-0.007778949778545706
66,75,144.2641628959275,0.027101441112922255
54,97,144.21239819004518,0.050052676622432
15,36,144.2120361990951,0.02134758247264302
39,97,144.1172850678733,-0.010019611128846065
5,24,144.03303167420816,0.030094870222283753
32,38,143.90434389140273,0.03935223743054914
51,40,143.9,-0.04041757368150431
55,9,143.83882352941183,-0.025254864110101624
58,55,143.81049773755637,0.04706982706469946
9,17,143.7986425339367,-0.06963609791624256
24,48,143.75628959276008,0.05577813089483767
8,35,143.69665158371038,0.029727509511029492
73,38,143.6699547511312,0.057390254398534596
40,86,143.53375565610847,-0.01483403947607682
77,39,143.5199999999999,0.005160533003551149
13,38,143.45158371040736,0.01562998076373534
88,64,143.39276018099557,0.18986295407128612
85,5,143.38352941176467,0.04204339082886537
6,33,143.31692307692308,0.033909723028981605
41,100,143.2302262443439,0.08189883612404979
16,4,143.20380090497733,-0.015478219063214851
43,53,143.0993665158372,0.022491734321627394
41,41,143.0908597285071,0.11433002066640448
39,58,143.01466063348406,-0.015656453971145096
97,9,142.97692307692296,0.054568282196253745
37,15,142.8765610859729,-0.06862535554245108
77,26,142.87538461538455,0.0039802688818003
34,11,142.83357466063342,-0.02342354201183564
91,66,142.82524886877837,0.08040918775791014
22,34,142.69900452488702,-0.022584162230266495
10,66,142.6958371040723,-0.03335852371528314
25,25,142.55113122171988,0.13658939825389618
31,72,142.52361990950226,0.0364983672353714
48,35,142.51864253393686,0.04707011724672302
49,39,142.51104072398186,-0.004282843615533467
19,9,142.41746606334837,0.006454224343013155
19,85,142.37004524886862,0.023678551044345884
37,41,142.3194570135746,0.08045404346718603
15,57,142.11565610859722,0.023415443422152352
39,56,141.958371040724,0.05776784127544803
19,18,141.91972850678718,0.007831917759794865
54,73,141.81457013574655,0.03367804926529564
48,10,141.70153846153846,0.01490998105692399
93,4,141.65095022624442,0.0023093906690728077
5,35,141.56524886877818,0.045487105934926234
5,46,141.48814479638003,0.018448269038371153
8,68,141.29674208144797,0.03787544022343618
51,11,141.26371040723978,0.0517532727854663
14,61,141.23031674208138,-0.01958325353318628
65,61,141.049773755656,0.06879142462118833
97,39,141.01022624434384,-0.02298081239115171
90,66,140.9895022624434,0.08956462135585135
19,80,140.91819004524882,0.008556767991622614
59,40,140.90588235294115,0.039848692637707746
21,10,140.90108597285072,0.07406415083919615
15,21,140.8512217194569,0.024149060680529896
100,86,140.7666063348417,0.13751732995008736
75,18,140.7285972850678,0.023637028612202057
26,25,140.71628959276003,-0.04022742797134558
22,17,140.55819004524878,-0.04398140546456096
14,83,140.53457013574655,0.0035985922811712905
94,11,140.44995475113114,0.01666768979152928
38,54,140.40859728506808,-0.02077444544428661
26,81,140.28298642533935,0.030551564473793594
26,21,140.1913122171945,0.03599552942838666
25,26,140.08398190045253,-0.016958289946736278
6,17,140.05466063348416,-0.04968917945666293
1,13,140.0351131221718,-0.005367216448583195
50,15,139.80452488687772,-0.0009715178609518557
43,43,139.78470588235305,0.05223477440870473
85,47,139.75321266968314,0.05976498150765839
51,55,139.69565610859735,0.005780759388812352
59,4,139.5915837104072,0.05676658767338743
46,35,139.55502262443434,0.06301637530681212
34,51,139.52506787330307,-0.0017888750785093291
1,34,139.43438914027146,-0.0608906250012129
61,66,139.39221719457015,0.09101941271234437
47,46,139.3887782805429,0.08892123319280609
70,85,139.30570135746592,0.08217673662837918
38,9,139.28199095022632,0.014806290816704704
18,39,139.2028054298643,-0.05588003841110874
84,40,139.18253393665157,0.0024711495211536543
5,18,139.0747511312217,0.02151644442117732
65,94,139.04814479638,0.020947783467392254
26,59,138.91348416289588,-0.06203306129049893
51,15,138.89574660633474,-0.05032886309208566
75,24,138.87203619909494,0.026494303023704563
13,18,138.8570135746607,0.012532411384426543
99,15,138.80923076923074,0.04122610695687992
9,68,138.65837104072384,0.036361629534653724
12,15,138.58778280542984,-0.01578419851909822
65,66,138.5326696832579,0.021761950024298864
5,98,138.4874208144796,0.007252016606741005
4,51,138.470859728507,-0.03881102762328406
93,54,138.4112217194569,0.028658719932749283
4,63,138.40705882352938,0.02441948320063217
80,38,138.32144796380098,0.013008081017199413
68,75,138.2676923076925,0.03024106834851952
6,59,138.26072398190044,0.07935484239266377
64,54,138.1450678733033,-0.00758759211045111
8,51,138.10036199095023,0.03615821411276464
54,83,137.97176470588235,0.023788054224189316
43,13,137.95638009049767,0.022672872257115857
62,54,137.90371040723986,-0.033321674332733496
16,34,137.88977375565605,-0.010772604008110327
80,85,137.8482352941176,0.028737494124414356
69,16,137.83665158371028,0.0343834135755139
25,14,137.77692307692305,-0.0008185082240760315
39,44,137.72760180995468,0.029058387893249885
94,38,137.70063348416298,0.004939808096922035
75,76,137.68597285067872,-0.053665521675755556
11,24,137.6740271493212,0.013132320057896142
58,38,137.6143891402715,0.07689365330476956
26,64,137.61167420814502,0.022548964126460715
31,26,137.58425339366508,0.003948363384031653
24,83,137.57800904977373,0.08790973333986607
33,59,137.51628959276022,0.06660637990978877
26,41,137.3373755656107,-0.05807265945676059
77,40,137.33185520361985,-0.007728491238913306
54,43,137.29176470588231,-0.003810379776737725
34,41,137.2159276018099,0.02104797395302007
85,75,137.04606334841642,0.01681945264512128
13,51,136.8755656108597,0.043779302338448706
73,53,136.75058823529406,0.044337864339277146
15,79,136.70262443438904,0.016729337965836498
26,58,136.54253393665138,-0.048531113248555316
45,54,136.51375565610854,0.016630007318173597
49,32,136.50542986425341,0.06493807780184141
24,11,136.50090497737554,0.043972209635726685
39,16,136.45891402714912,-0.01672566289158482
54,91,136.4556561085972,0.03371721373507673
72,17,136.45447963800913,-0.10607291267171122
75,6,136.39393665158377,0.028565352170216787
19,53,136.34533936651582,-0.004566740156207043
6,54,136.31864253393678,-0.013025605980285796
65,33,136.3164705882352,0.03942431928181546
80,66,136.2829864253394,-0.004754026357171865
98,14,136.2564705882352,-0.05251977131758824
55,49,136.2489592760181,0.0364011349204633
63,14,136.13276018099543,0.031341931182533714
65,26,136.0773755656109,-0.0415819471025754
94,35,136.0712217194571,0.026052065604530186
21,54,135.9147511312217,0.040995899986448744
47,55,135.91330316742085,0.05505151604149679
26,44,135.91194570135744,-0.0001317603759870259
59,55,135.84859728506785,0.08480171150791967
66,97,135.79909502262439,0.06895727609076562
23,33,135.72126696832572,0.06561681817836876
54,98,135.41122171945693,-0.04375164044583156
5,76,135.33140271493198,-0.05626413373440127
10,6,135.2746606334841,-0.013957459083180327
14,49,135.20126696832577,0.013436321466564285
94,68,135.0979185520361,0.03530312197221914
9,18,135.0581900452488,0.0013762281470460587
17,58,135.05791855203609,-0.073537073646203
57,54,134.9790950226244,0.033577548470917276
1,9,134.9612669683257,-0.008079193002532301
80,10,134.94289592760182,0.0013093756848379578
54,31,134.8560180995475,0.02728991136503684
49,38,134.85239819004522,0.06594921403387198
9,75,134.7383710407239,0.024600523811398246
5,10,134.70099547511307,0.008242826957353573
77,94,134.65909502262443,0.05708345314448911
8,80,134.5742986425339,0.0017681419577274746
45,55,134.48923076923072,0.017262580890220976
1,66,134.41330316742074,-0.023483867182020734
80,75,134.39963800904977,0.03386219030593828
76,36,134.3156561085973,0.01600304193441718
69,87,134.2187330316741,0.07293045277378035
35,46,134.13918552036196,0.05450239407782003
88,84,134.12923076923073,0.1658792184164095
69,50,134.0756561085972,0.07823851722643808
66,6,134.02190045248872,0.003536713136757168
63,39,133.9328506787329,0.012109065979603048
96,40,133.8833484162895,-0.006279921062521382
51,53,133.8703167420814,0.028848776028945852
93,15,133.77601809954746,-0.02819043993347511
33,43,133.76904977375574,0.03548895109259716
26,30,133.6258823529412,0.028648468918364402
67,4,133.57565610859723,0.0038054533182599617
99,39,133.56298642533935,0.0503721988403316
66,43,133.55285067873305,0.01913998351533036
80,93,133.51294117647078,0.07074919618584255
88,85,133.46271493212674,0.05781871670055628
41,43,133.42923076923077,0.07249705551090999
9,10,133.38190045248874,-0.009574931460868102
14,80,133.32859728506787,-0.052431849684484166
18,13,133.2982805429865,0.013308068184858015
32,55,133.2231674208144,-0.004829555583985424
95,15,133.1942081447963,0.014765282889832036
68,18,133.1339366515837,0.002310469204312801
17,38,133.12579185520354,-0.14339340209686466
38,24,132.98117647058828,0.015595960722755363
10,33,132.93828054298638,-0.021702661015625516
17,25,132.93266968325776,-0.07025268901234956
68,98,132.87085972850673,-0.011618197400679531
68,23,132.82135746606323,0.05863936645091164
92,94,132.80561085972846,0.04654795709040082
54,47,132.73809954751127,0.03163512499175542
77,34,132.70407239819005,0.015260643872094701
66,46,132.62923076923073,-0.011302267928683635
10,83,132.52009049773758,0.02661920466392713
80,68,132.49420814479632,0.04050678665651227
8,75,132.4579185520362,0.02186353232374906
100,4,132.4540271493212,-0.02279165358430213
68,11,132.44678733031682,0.0103857347381598
33,9,132.39755656108602,0.007927703803053972
72,9,132.29049773755656,-0.03349116217718645
40,3,132.2872398190045,0.02853810553383058
66,17,132.27674208144794,-0.08406956555641398
82,40,132.21999999999994,0.014740727627450434
39,47,132.21873303167416,-0.02822825275798269
11,53,132.19728506787345,-0.0037048889105069306
82,15,132.17176470588228,0.008731610589253156
69,80,131.85357466063334,-0.04110224459723781
4,16,131.81113122171942,-0.005244903362585677
97,13,131.72850678733022,0.043183467554060655
60,46,131.72524886877815,0.028157916959201387
69,6,131.70723981900446,-0.0341867126972479
53,51,131.5980090497738,0.035411833978921316
64,80,131.55692307692308,0.02641956458334723
18,43,131.46579185520358,0.03951717150049649
94,80,131.4529411764707,0.001841290816034095
39,89,131.29484162895923,0.024535744708381064
62,53,131.2488687782805,-0.00850617839093644
5,66,131.15619909502254,-0.002001205709173813
26,3,131.14244343891392,0.01745717493282792
53,10,131.08696832579193,-0.007304845119526091
68,46,131.03945701357463,-0.004558485657359428
38,43,130.969773755656,0.033971710177948734
1,6,130.80153846153834,-0.0012956038083121765
80,55,130.79158371040717,-0.028398769012661244
13,9,130.77628959276015,0.0038232672939510297
80,17,130.74796380090496,-0.07022963295789755
58,61,130.67076923076922,0.09907686763880909
97,24,130.45773755656134,0.049680092988725534
40,56,130.41656108597277,0.030075374880338998
93,26,130.3925791855203,-0.017980420322061916
4,47,130.37556561085972,-0.014426481726280882
31,55,130.34968325791849,0.039737155549546044
68,5,130.34325791855196,0.04298634854860488
92,66,130.2984615384616,0.04551011202190022
40,79,130.20325791855197,0.033415535840014714
98,80,130.17927601809947,0.003761973343827501
41,14,130.17411764705878,-0.014739615052193481
24,13,130.15746606334835,0.026382155146596684
94,66,130.14479638009055,-0.01749108942548415
58,4,130.13239819004514,0.003931179420726584
18,86,130.13095022624432,0.09907040810608123
40,28,130.04968325791862,0.014138484805448232
40,87,130.03085972850684,0.001970733578210034
50,54,130.01701357466058,0.043403518023722616
50,8,130.01647058823522,0.086728554379727
17,45,129.9952036199095,-0.0648704446220694
17,23,129.94018099547492,-0.0886035211178693
53,83,129.9275113122172,0.05253979618739173
11,13,129.9249773755656,-0.0012226205629207486
51,94,129.79981900452492,0.015045011601094014
85,51,129.71257918552078,0.019754124132267188
60,53,129.64298642533942,0.02361736949439069
14,41,129.59728506787326,0.0002675024104882511
24,17,129.5826244343891,-0.048218008872199083
80,51,129.49520361990943,0.038793693298932105
32,41,129.30787330316747,0.08465147632148629
21,8,129.08950226244338,0.07816253659920822
36,76,129.00398190045237,0.007161475679893579
58,18,128.9795475113123,0.06962987051277228
69,45,128.9730316742081,0.03502384133452269
34,10,128.96371040723986,-0.052935775258781674
83,69,128.90190045248866,0.09124531568408775
35,4,128.87104072398205,-0.011990915602795794
33,39,128.80950226244343,-0.07031398533354725
8,93,128.76488687782802,0.056081133668533505
80,59,128.72334841628958,0.05750383264345077
58,94,128.67683257918546,0.05147108592926469
100,92,128.59502262443442,0.09865055589587796
22,18,128.45583710407243,0.023460015931560045
42,14,128.4387330316742,0.041281932640355574
85,85,128.40769230769249,0.0011936561108560242
38,75,128.3311312217194,0.03045504980532872
13,11,128.2062443438914,0.011951013945860862
67,72,128.1601809954751,0.01640160467183151
77,54,128.15628959276023,0.031072064498838564
39,32,128.0598190045247,-0.09856752652343072
13,17,128.05755656108602,-0.07405483782681818
5,9,128.00253393665156,0.010086714066363722
10,38,127.94542986425337,-0.029469384434107564
58,33,127.94090497737548,0.07143653179449162
56,80,127.8765610859729,0.08064415745075318
35,34,127.74226244343886,-0.00407211473629838
69,13,127.73321266968313,-0.04935838906112303
1,94,127.72941176470577,-0.030402651373145996
85,55,127.71547511312224,-0.05024024850302657
53,13,127.65999999999997,-0.0040867688441139
14,10,127.64208144796385,-0.06814195141828115
16,72,127.61266968325786,-0.011091008132437621
55,13,127.47239819004514,-0.04016907156140082
16,76,127.46977375565594,-0.03598538915634064
31,54,127.38877828054301,0.034653420427640955
1,75,127.33773755656122,0.010453888109718304
11,6,127.31067873303171,0.00825603459389623
16,16,127.3000000000005,0.10940995867261681
85,31,127.29194570135738,0.04230457527960466
6,10,127.28425339366508,0.007669477947033605
47,35,127.25294117647059,0.10426210435099838
70,68,127.21638009049757,0.08733883964576641
11,59,127.13085972850678,0.05158862889985869
51,13,127.11963800904971,0.02722625721413247
3,54,127.11574660633472,0.05286430693728485
85,66,127.09031674208136,-0.03186908108290629
51,10,127.05954751131216,0.020957602735245474
14,58,127.05819004524868,0.008098242158888774
69,35,126.95809954751124,-0.025159067824574968
10,19,126.91565610859706,-0.0072601679108443415
76,2,126.87257918552021,-0.029623833324347804
22,98,126.86226244343884,0.008374921510463838
1,47,126.83963800904968,0.050207406324385896
66,10,126.7970135746607,-0.020798927935006407
19,6,126.78696832579176,0.0034206496120045607
36,66,126.74416289592756,0.06255444245290286
37,80,126.62995475113115,0.010452426796151248
10,97,126.61393665158369,0.04200286943522681
23,37,126.53800904977402,0.0355961819385688
38,86,126.43411764705877,0.09038694101387344
13,100,126.41239819004521,0.026752772231246884
96,66,126.37384615384626,0.0549887321271268
13,10,126.26932126696848,-0.007883931093593621
1,5,126.25737556561079,0.029097149215190545
97,26,126.25719457013564,-0.03592534824347031
62,60,126.24117647058794,0.062202804764850676
73,13,126.14497737556549,0.03917870383145633
73,18,126.08959276018106,0.042375845834181136
9,93,125.99375565610858,0.054195251289061566
29,15,125.89411764705878,-0.0010592587195180454
72,41,125.86986425339359,0.019909003881350876
93,11,125.83511312217202,0.06395006841505751
72,48,125.82941176470587,-0.023149871971469796
5,53,125.82850678733027,0.0021888963435469882
44,4,125.78723981900444,0.005319765585080513
94,75,125.78280542986413,0.018597560153916278
